"","orchid","layer","Present"
"7628","Platanthera_clavellata",969,1
"7629","Platanthera_clavellata",737,1
"7630","Platanthera_clavellata",866,1
"7631","Platanthera_clavellata",1093,1
"7632","Platanthera_clavellata",864,1
"7633","Platanthera_clavellata",1037,1
"7634","Platanthera_clavellata",1063,1
"7635","Platanthera_clavellata",815,1
"7636","Platanthera_clavellata",856,1
"7637","Platanthera_clavellata",750,1
"7638","Platanthera_clavellata",865,1
"7639","Platanthera_clavellata",870,1
"7640","Platanthera_clavellata",816,1
"7641","Platanthera_clavellata",1009,1
"7642","Platanthera_clavellata",1120,1
"7643","Platanthera_clavellata",801,1
"7644","Platanthera_clavellata",1035,1
"7645","Platanthera_clavellata",808,1
"7646","Platanthera_clavellata",858,1
"7647","Platanthera_clavellata",800,1
"7648","Platanthera_clavellata",814,1
"7649","Platanthera_clavellata",1117,1
"7650","Platanthera_clavellata",1039,1
"7651","Platanthera_clavellata",1064,1
"7652","Platanthera_clavellata",1096,1
"7653","Platanthera_clavellata",1062,1
"7654","Platanthera_clavellata",1060,1
"7655","Platanthera_clavellata",1135,1
"7656","Platanthera_clavellata",1038,1
"7657","Platanthera_clavellata",1031,1
"7658","Platanthera_clavellata",810,1
"7659","Platanthera_clavellata",739,1
"7660","Platanthera_clavellata",962,1
"7661","Platanthera_clavellata",805,1
"7662","Platanthera_clavellata",745,1
"7663","Platanthera_clavellata",817,1
"7664","Platanthera_clavellata",920,1
"7665","Platanthera_clavellata",1118,1
"7666","Platanthera_clavellata",861,1
"7667","Platanthera_clavellata",753,1
